"result.1";"result.2";"result.3";"result.4";"result.5";"result.6";"result.7";"result.8";"result.9";"result.10";"result.11";"result.12";"result.13";"result.14";"result.15";"result.16";"result.17";"result.18";"result.19";"result.20";"result.21";"result.22";"result.23";"result.24";"result.25";"result.26";"result.27";"result.28";"result.29";"result.30";"result.31";"result.32";"result.33";"result.34";"result.35";"result.36";"result.37";"result.38";"result.39";"result.40";"result.41";"result.42";"result.43";"result.44";"result.45";"result.46";"result.47";"result.48";"result.49";"result.50";"result.51";"result.52";"result.53";"result.54";"result.55";"result.56";"result.57";"result.58";"result.59";"result.60";"result.61";"result.62"
3,45927969820168e-05;5,96146590527707e-05;4,68230857902854e-05;4,45982030860916e-05;9,73050769045232e-06;1,82867690900797e-05;2,46489638950486e-05;1,59659058288581e-05;1,01293326142045e-05;3,16725008280045e-06;7,09374668755249e-06;3,08315896391329e-05;5,82495146215178e-06;1,6553142467656e-05;3,48135380932724e-06;5,63726859038258e-06;1,89724391560388e-05;3,90497862297502e-05;2,2219969383747e-05;1,04165209472713e-05;2,10084746033388e-05;3,32496232571614e-05;1,53738757554627e-05;1,71129089950664e-05;2,41812382831474e-05;1,58797825242566e-05;3,4654195910318e-05;1,40620224000462e-05;3,49567026206374e-05;4,07077302290088e-05;3,01284834225446e-05;2,80856173865433e-05;1,84399951103067e-05;2,94185916345021e-05;2,22908466339686e-05;0,000103906385100398;6,27780792291714e-05;4,97849142088189e-05;1,78613554365936e-05;7,90187899211499e-05;1,37973805464747e-05;2,50026434842665e-05;1,42547412630928e-05;6,41271116703533e-05;2,81443796914354e-05;3,78234707473272e-05;4,99239540815008e-05;4,39399785260829e-05;1,83597206975629e-05;1,15581787681822e-05;9,89503422313271e-06;2,85914815518852e-05;1,92724339670873e-05;3,89828669910445e-06;7,63921103948951e-06;1,72109646992563e-05;3,16857707423572e-06;2,03367227400563e-05;1,29201320614837e-05;1,36284468446917e-05;1,02687817450779e-05;1,15626186401049e-05
3,46503760789307e-05;5,97090894065108e-05;4,69019758655507e-05;4,4675413824729e-05;9,74540334002415e-06;1,83168538934887e-05;2,46927098336317e-05;1,59791198589652e-05;1,01335568912457e-05;3,16870351129701e-06;7,10257019326368e-06;3,0872866236228e-05;5,82644976115448e-06;1,65764758157406e-05;3,48321722616084e-06;5,64643143677133e-06;1,9002234961067e-05;3,91102876160638e-05;2,22542571772467e-05;1,0434764701947e-05;2,10416315334327e-05;3,3302357918394e-05;1,54001582153528e-05;1,7141095883636e-05;2,42225330097627e-05;1,59073919799915e-05;3,47113472150577e-05;1,40870472611339e-05;3,50106803808939e-05;4,07707926143975e-05;3,01802550286891e-05;2,81295987951871e-05;1,84658319539572e-05;2,94644862717133e-05;2,23254977262398e-05;0,000104065368679576;6,2851675063186e-05;4,98762378710048e-05;1,78915174355625e-05;7,91452876886539e-05;1,38215654358393e-05;2,50450775726275e-05;1,42794050166309e-05;6,42298015720988e-05;2,81919018357955e-05;3,78857390131798e-05;5,0005954863533e-05;4,40132487854433e-05;1,83908583987888e-05;1,15769268092143e-05;9,91037818970335e-06;2,86397487898535e-05;1,93038065661628e-05;3,90518124758891e-06;7,64675375804743e-06;1,72403429466604e-05;3,1746144422839e-06;2,03693252956138e-05;1,29380388467602e-05;1,36439084223482e-05;1,02827892518835e-05;1,15682476422981e-05
3,4707977493915e-05;5,98035462150209e-05;4,69808985966178e-05;4,47526624554057e-05;9,76030641669774e-06;1,83469560455343e-05;2,47364795655091e-05;1,59923441884897e-05;1,01377871341166e-05;3,17015938835859e-06;7,11139832297703e-06;3,09141542211399e-05;5,82794912683548e-06;1,65998130094906e-05;3,48508195652916e-06;5,65559804661108e-06;1,90320383079311e-05;3,91708026881192e-05;2,22885530236623e-05;1,04530179684598e-05;2,10748003719951e-05;3,33551070494743e-05;1,54264535959799e-05;1,71692958772971e-05;2,42638470952599e-05;1,59350161376509e-05;3,47685213951905e-05;1,41120865571338e-05;3,50646693952281e-05;4,08338704985603e-05;3,02320510952293e-05;2,81735995583466e-05;1,84916998134731e-05;2,95103927597374e-05;2,23601575344207e-05;0,000104224377983731;6,29251916937568e-05;4,99676643934937e-05;1,79216918055041e-05;7,92718155226942e-05;1,38457630415531e-05;2,50875305947242e-05;1,43040818111605e-05;6,43325194569566e-05;2,8239446898451e-05;3,7948032657482e-05;5,00879862007692e-05;4,40865487701975e-05;1,84220115276404e-05;1,15956858320658e-05;9,9257294628087e-06;2,86880402720861e-05;1,93351926515246e-05;3,91208911365737e-06;7,65429858547563e-06;1,72697365632982e-05;3,18065640162787e-06;2,04019375541839e-05;1,2955955473358e-05;1,36593794037929e-05;1,02968034750985e-05;1,15738789961191e-05
3,47656011890936e-05;5,98980294132296e-05;4,70598539312572e-05;4,48299489243743e-05;9,77521691196896e-06;1,83770755282335e-05;2,4780273062986e-05;1,60055788034539e-05;1,01420233331919e-05;3,17161771235035e-06;7,12023106977568e-06;3,09554535638763e-05;5,82944955728222e-06;1,66231540313738e-05;3,48694799905959e-06;5,66476841305609e-06;1,90618491764374e-05;3,9231331403391e-05;2,23228568990906e-05;1,04712807358949e-05;2,11079810955482e-05;3,34078706137359e-05;1,54527618805499e-05;1,71975089592193e-05;2,43051805135059e-05;1,59626549803672e-05;3,48257184135725e-05;1,41371402737082e-05;3,51186696259426e-05;4,08969638382932e-05;3,02838715886444e-05;2,82176196500952e-05;1,85175849336115e-05;2,95563110681817e-05;2,23948260617744e-05;0,000104383412895936;6,29986290112534e-05;5,00591940413445e-05;1,79518785244568e-05;7,93983733146475e-05;1,38699733494291e-05;2,51300025209446e-05;1,43287716327094e-05;6,44352652439586e-05;2,82870148476334e-05;3,80103516389023e-05;5,01700480395011e-05;4,41598784340849e-05;1,84531800654065e-05;1,1614455825725e-05;9,94108803351998e-06;2,87363559671349e-05;1,93665922024924e-05;3,91901033895056e-06;7,66184551516781e-06;1,72991455320487e-05;3,18670294989796e-06;2,0434559493314e-05;1,29738819287598e-05;1,36748597791808e-05;1,03108244060031e-05;1,15795126960165e-05
3,48232471266849e-05;5,99925389359783e-05;4,71388418173604e-05;4,49072731775331e-05;9,79013481726121e-06;1,84072123233921e-05;2,48240902982404e-05;1,6018823690011e-05;1,01462654788558e-05;3,17307848164134e-06;7,12906842685089e-06;3,09967642341822e-05;5,83095105055737e-06;1,66464988638454e-05;3,4888153523504e-06;5,67394252926616e-06;1,90916675464646e-05;3,92918737193344e-05;2,23571687796081e-05;1,04895529933391e-05;2,11411736803493e-05;3,34606485744315e-05;1,54790830523066e-05;1,72257351126501e-05;2,43465332384216e-05;1,59903084912512e-05;3,48829382330343e-05;1,4162208396523e-05;3,51726810352875e-05;4,09600725903512e-05;3,03357164753676e-05;2,82616590477579e-05;1,85434872663851e-05;2,96022411697432e-05;2,24295033117034e-05;0,000104542473299051;6,30719869075476e-05;5,0150827081286e-05;1,79820775710865e-05;7,95249609624021e-05;1,38941963452952e-05;2,51724933240742e-05;1,43534744691213e-05;6,45377041614958e-05;2,83346056514919e-05;3,80726959161319e-05;5,02521403260413e-05;4,42332377308474e-05;1,84843639933707e-05;1,16332367791586e-05;9,95645389283972e-06;2,87846958435468e-05;1,93980051983423e-05;3,925944965285e-06;7,66939454050576e-06;1,73285698357973e-05;3,19275408472954e-06;2,04671910905907e-05;1,29918182003601e-05;1,36903495383769e-05;1,03248520356997e-05;1,15851487363786e-05
3,48809152691256e-05;6,00870747188361e-05;4,72178622031075e-05;4,49846351614437e-05;9,80506012419429e-06;1,84373664132659e-05;2,48679312438044e-05;1,60320788348788e-05;1,01505135615186e-05;3,17454169460504e-06;7,13791038735004e-06;3,10380862034338e-05;5,83245360498204e-06;1,66698474895538e-05;3,49068401546858e-06;5,68312038842625e-06;1,9121493397913e-05;3,93524295939633e-05;2,23914886416505e-05;1,0507834729931e-05;2,11743781030029e-05;3,35134408952627e-05;1,55054170945255e-05;1,72539743208859e-05;2,43879052439398e-05;1,60179766535821e-05;3,49401808168136e-05;1,41872909113914e-05;3,52267035859817e-05;4,10231967120398e-05;3,03875857221485e-05;2,83057177254328e-05;1,85694067649246e-05;2,96481830341743e-05;2,24641892877343e-05;0,000104701559077151;6,31452652759418e-05;5,02425637815358e-05;1,80122889236847e-05;7,96515783586007e-05;1,39184320150046e-05;2,5215002974431e-05;1,43781903063205e-05;6,46405048937349e-05;2,83822192785123e-05;3,81350654482117e-05;5,03342630071745e-05;4,43066266146474e-05;1,85155632930073e-05;1,16520286814903e-05;9,97182703196492e-06;2,88330598701507e-05;1,94294316185881e-05;3,93289303469927e-06;7,67694565488254e-06;1,73580094576741e-05;3,19880980378284e-06;2,04998323237437e-05;1,30097642757303e-05;1,37058486716549e-05;1,03388863554903e-05;1,15907871117463e-05
3,49386055786519e-05;6,01816366970965e-05;4,72969150364334e-05;4,50620348226635e-05;9,8199928243202e-06;1,84675377800816e-05;2,49117958720925e-05;1,60453442237922e-05;1,01547675716263e-05;3,17600734962146e-06;7,1467569444725e-06;3,10794194413248e-05;5,83395721875449e-06;1,66931998910979e-05;3,49255398691245e-06;5,69230198372289e-06;1,91513267107677e-05;3,94129989849934e-05;2,24258164614358e-05;1,05261259347307e-05;2,12075943397283e-05;3,35662475397759e-05;1,55317639905035e-05;1,72822265670596e-05;2,44292965040864e-05;1,60456594505398e-05;3,49974461279098e-05;1,42123878039829e-05;3,52807372405689e-05;4,10863361603885e-05;3,04394792955783e-05;2,83497956602385e-05;1,85953433822987e-05;2,96941366339325e-05;2,24988839935152e-05;0,000104860670114261;6,32184640112018e-05;5,03344044118942e-05;1,80425125608437e-05;7,9778225399245e-05;1,39426803444457e-05;2,5257531444625e-05;1,44029191319331e-05;6,47433332952638e-05;2,84298556970477e-05;3,81974601939247e-05;5,04164160293517e-05;4,43800450393468e-05;1,85467779456392e-05;1,1670831521711e-05;9,98720744201776e-06;2,88814480155746e-05;1,94608714426438e-05;3,93985458941954e-06;7,68449885172271e-06;1,73874643805669e-05;3,204870104682e-06;2,05324831703973e-05;1,30277201422029e-05;1,37213571689232e-05;1,03529273564628e-05;1,15964278162982e-05
3,4996318017792e-05;6,02762248061558e-05;4,73760002656013e-05;4,51394721072793e-05;9,83493290918571e-06;1,84977264056196e-05;2,49556841554521e-05;1,60586198434961e-05;1,01590274996026e-05;3,17747544505702e-06;7,1556080913826e-06;3,11207639184516e-05;5,83546189005574e-06;1,67165560511192e-05;3,4944252654892e-06;5,70148730838117e-06;1,91811674650115e-05;3,94735818503853e-05;2,24601522153576e-05;1,0544426596957e-05;2,12408223670026e-05;3,36190684715788e-05;1,55581237235622e-05;1,73104918345524e-05;2,44707069928823e-05;1,60733568653793e-05;3,50547341295261e-05;1,42374990601031e-05;3,53347819617258e-05;4,11494908926679e-05;3,04913971623582e-05;2,839389282696e-05;1,86212970718655e-05;2,974010193922e-05;2,25335874328265e-05;0,000105019806294332;6,3291583009514e-05;5,04263492438792e-05;1,80727484610215e-05;7,99049019799384e-05;1,39669413195274e-05;2,53000787054907e-05;1,4427660932209e-05;6,48461892875756e-05;2,84775148754967e-05;3,8259880112372e-05;5,04985993394561e-05;4,44534929591971e-05;1,85780079327572e-05;1,16896452889459e-05;1,00025951141382e-05;2,8929860248644e-05;1,94923246499811e-05;3,94682967184726e-06;7,69205412445618e-06;1,74169345875707e-05;3,21093498509993e-06;2,05651436083611e-05;1,30456857875225e-05;1,37368750204884e-05;1,03669750298412e-05;1,16020708447268e-05
3,50540525492256e-05;6,03708389819725e-05;4,74551178391356e-05;4,52169469621239e-05;9,84988037038344e-06;1,85279322721932e-05;2,49995960665091e-05;1,6071905680381e-05;1,0163293335943e-05;3,17894597930066e-06;7,16446382130262e-06;3,11621196058066e-05;5,83696761707069e-06;1,67399159523582e-05;3,4962978500698e-06;5,71067635560379e-06;1,92110156407168e-05;3,95341781482747e-05;2,24944958798856e-05;1,05627367057246e-05;2,12740621616926e-05;3,36719036545489e-05;1,5584496277089e-05;1,7338770106782e-05;2,45121366844434e-05;1,6101068881429e-05;3,51120447850153e-05;1,42626246655872e-05;3,53888377123399e-05;4,12126608663296e-05;3,05433392893708e-05;2,84380092026207e-05;1,86472677864693e-05;2,97860789230407e-05;2,25682996095679e-05;0,000105178967502327;6,33646221685699e-05;5,05183985506108e-05;1,81029966030284e-05;8,0031607996144e-05;1,39912149261807e-05;2,5342644729833e-05;1,44524156951268e-05;6,49490727934329e-05;2,85251967824361e-05;3,83223251627585e-05;5,05808128844966e-05;4,45269703285306e-05;1,86092532358806e-05;1,17084699722991e-05;1,0017990039495e-05;2,89782965382796e-05;1,95237912201695e-05;3,95381832461681e-06;7,69961146653914e-06;1,74464200618096e-05;3,21700444268825e-06;2,05978136154983e-05;1,30636611991944e-05;1,37524022164177e-05;1,0381029367015e-05;1,16077161913104e-05
3,51118091354833e-05;6,04654791603146e-05;4,75342677053452e-05;4,52944593339639e-05;9,86483519953307e-06;1,85581553620076e-05;2,50435315777986e-05;1,60852017205924e-05;1,01675650711247e-05;3,18041895073288e-06;7,17332412742162e-06;3,12034864737351e-05;5,83847439808539e-06;1,67632795775689e-05;3,49817173930663e-06;5,71986911865061e-06;1,92408712179946e-05;3,9594787836799e-05;2,25288474314979e-05;1,05810562502366e-05;2,13074104723517e-05;3,37247530525123e-05;1,56108816344506e-05;1,73670613670144e-05;2,45535855529137e-05;1,61287954819796e-05;3,516937805767e-05;1,42877646062081e-05;3,54429044552987e-05;4,12758460388156e-05;3,05953056434224e-05;2,84821447617104e-05;1,86732554805371e-05;2,98320675546458e-05;2,26030205277801e-05;0,000105338153623223;6,34375813875391e-05;5,06105526068965e-05;1,81332569650162e-05;8,01583433434941e-05;1,40155011503579e-05;2,53852294878545e-05;1,44771834061265e-05;6,50519837341656e-05;2,85729013864049e-05;3,83847953041826e-05;5,066305661137e-05;4,46004771015954e-05;1,8640513836482e-05;1,17273055608574e-05;1,00333922092898e-05;2,90267568533157e-05;1,95552711327707e-05;3,96082059049786e-06;7,70717087145105e-06;1,74759207863261e-05;3,22307847509916e-06;2,06304931696335e-05;1,30816463647499e-05;1,37679387468031e-05;1,03950903590363e-05;1,16133638507057e-05
3,51695877393028e-05;6,05601452771255e-05;4,76134498127795e-05;4,53720091693654e-05;9,8797973882506e-06;1,8588395657183e-05;2,50874906618905e-05;1,60985079507514e-05;1,01718426956557e-05;3,18189435773474e-06;7,18218900299955e-06;3,12448644930854e-05;5,83998223127036e-06;1,67866469095178e-05;3,50004693206484e-06;5,72906559074795e-06;1,92707341769948e-05;3,9655410874211e-05;2,25632068467419e-05;1,05993852196574e-05;2,13406736712832e-05;3,37776166293704e-05;1,56372797790788e-05;1,73953655986969e-05;2,4595053572481e-05;1,61565366503707e-05;3,52267339109075e-05;1,43129188678368e-05;3,54969821535646e-05;4,13390463676917e-05;3,06472961914002e-05;2,85262994807116e-05;1,86992601079998e-05;2,98780678067059e-05;2,26377501915968e-05;0,000105497364541927;6,35104605669545e-05;5,07028116889843e-05;1,8163529526027e-05;8,02851079174861e-05;1,40397999780456e-05;2,54278329521965e-05;1,45019640531028e-05;6,51549220324094e-05;2,86206286559886e-05;3,84472904959383e-05;5,0745330467203e-05;4,4674013232836e-05;1,86717897161246e-05;1,17461520437721e-05;1,00488016147208e-05;2,90752411627212e-05;1,95867643673796e-05;3,96783651254326e-06;7,71473233266496e-06;1,75054367443029e-05;3,22915708000302e-06;2,06631822486817e-05;1,30996412718203e-05;1,37834846018581e-05;1,04091579973085e-05;1,16190138172266e-05
3,52273883235648e-05;6,06548372686457e-05;4,7692664110214e-05;4,54495964152533e-05;9,89476692818361e-06;1,86186531399471e-05;2,51314732914407e-05;1,61118243573269e-05;1,01761262000642e-05;3,1833721986929e-06;7,19105844125469e-06;3,12862536346414e-05;5,84149111485653e-06;1,68100179310869e-05;3,50192342706135e-06;5,73826576518314e-06;1,93006044979121e-05;3,97160472189278e-05;2,25975741022506e-05;1,06177236032564e-05;2,1373948567521e-05;3,38304943492103e-05;1,56636906944071e-05;1,742368278531e-05;2,46365407173706e-05;1,61842923700026e-05;3,52841123082783e-05;1,43380874363508e-05;3,55510707703001e-05;4,14022618107167e-05;3,06993109003309e-05;2,85704733365558e-05;1,87252816227062e-05;2,99240796518728e-05;2,26724886052844e-05;0,000105656600144416;6,35832596088633e-05;5,07951760749477e-05;1,81938142646098e-05;8,04119016165973e-05;1,40641113952569e-05;2,54704550952767e-05;1,45267576234917e-05;6,52578876123822e-05;2,86683785598945e-05;3,85098106974591e-05;5,08276343993613e-05;4,47475786768983e-05;1,87030808564333e-05;1,17650094102074e-05;1,00642182470264e-05;2,91237494355478e-05;1,96182709036778e-05;3,97486613389435e-06;7,72229584368183e-06;1,75349679189151e-05;3,23524025506918e-06;2,06958808306713e-05;1,3117645908084e-05;1,37990397717325e-05;1,04232322730729e-05;1,16246660855326e-05
3,52852108510112e-05;6,07495550711017e-05;4,77719105462359e-05;4,55272210186804e-05;9,9097438109693e-06;1,86489277926623e-05;2,51754794391452e-05;1,61251509263167e-05;1,01804155749042e-05;3,18485247199998e-06;7,19993243543826e-06;3,13276538688347e-05;5,84300104701124e-06;1,68333926251067e-05;3,50380122296534e-06;5,74746963523676e-06;1,93304821610115e-05;3,97766968292794e-05;2,26319491745938e-05;1,06360713902404e-05;2,14072351378515e-05;3,38833861760591e-05;1,56901143639376e-05;1,74520129102331e-05;2,46780469618891e-05;1,62120626242268e-05;3,5341513213229e-05;1,43632702975848e-05;3,56051702685821e-05;4,14654923255282e-05;3,07513497371645e-05;2,86146663049885e-05;1,87513199791621e-05;2,99701030608343e-05;2,27072357732453e-05;0,000105815860316173;6,36559784167917e-05;5,08876460446316e-05;1,82241111596699e-05;8,05387243365799e-05;1,40884353880235e-05;2,55130958885996e-05;1,45515641038426e-05;6,53608803962462e-05;2,87161510667848e-05;3,85723558680197e-05;5,09099683549533e-05;4,48211733882028e-05;1,87343872389409e-05;1,17838776492674e-05;1,0079642097419e-05;2,91722816407503e-05;1,9649790721301e-05;3,9819094979826e-06;7,72986139803992e-06;1,75645142932743e-05;3,24132799794696e-06;2,0728588893523e-05;1,31356602610333e-05;1,3814604246552e-05;1,04373131776905e-05;1,16303206500306e-05
3,53430552846841e-05;6,08442986209271e-05;4,78511890698011e-05;4,56048829264581e-05;9,92472802830031e-06;1,86792195974718e-05;2,5219509077695e-05;1,6138487644688e-05;1,01847108107314e-05;3,18633517604212e-06;7,20881097882856e-06;3,1369065167023e-05;5,84451202608565e-06;1,68567709745402e-05;3,5056803187155e-06;5,75667719419841e-06;1,93603671465855e-05;3,98373596639682e-05;2,266633204059e-05;1,06544285698875e-05;2,14405333589123e-05;3,39362920741315e-05;1,57165507711502e-05;1,74803559570239e-05;2,47195722803611e-05;1,62398473965007e-05;3,53989365894867e-05;1,43884674375016e-05;3,56592806117582e-05;4,15287378701355e-05;3,08034126690179e-05;2,86588783609337e-05;1,87773751314758e-05;3,00161380044297e-05;2,27419916999816e-05;0,000105975144943417;6,37286168956868e-05;5,09802218792132e-05;1,82544201897765e-05;8,06655759725947e-05;1,41127719424015e-05;2,55557553032425e-05;1,45763834806371e-05;6,54639003055028e-05;2,87639461454465e-05;3,86349259672415e-05;5,09923322815807e-05;4,4894797321599e-05;1,8765708845366e-05;1,18027567501958e-05;1,00950731571883e-05;2,92208377475094e-05;1,96813238000076e-05;3,98896664840696e-06;7,73742898926045e-06;1,75940758507035e-05;3,24742030633241e-06;2,07613064153668e-05;1,31536843184487e-05;1,38301780165589e-05;1,04514007023973e-05;1,16359775052957e-05
3,54009215875342e-05;6,09390678547239e-05;4,79304996297598e-05;4,56825820858773e-05;9,93971957188288e-06;1,87095285367871e-05;2,52635621799006e-05;1,61518344987361e-05;1,01890118981369e-05;3,18782030921553e-06;7,21769406467842e-06;3,14104875000478e-05;5,84602405025699e-06;1,68801529623363e-05;3,50756071304399e-06;5,76588843538622e-06;1,93902594349675e-05;3,98980356816038e-05;2,27007226769758e-05;1,06727951314721e-05;2,14738432078027e-05;3,39892120077032e-05;1,57429998995977e-05;1,75087119091419e-05;2,47611166471515e-05;1,62676466702712e-05;3,54563824007298e-05;1,44136788420095e-05;3,57134017631836e-05;4,15919984024915e-05;3,08554996630298e-05;2,87031094816401e-05;1,88034470356423e-05;3,00621844568954e-05;2,27767563900888e-05;0,000106134453912597;6,38011749519043e-05;5,10729038620038e-05;1,82847413339281e-05;8,07924564215756e-05;1,41371210444629e-05;2,55984333125583e-05;1,46012157424019e-05;6,55669472642606e-05;2,88117637647143e-05;3,86975209546617e-05;5,10747261267395e-05;4,49684504318482e-05;1,87970456573688e-05;1,18216467021753e-05;1,01105114176236e-05;2,92694177249529e-05;1,97128701195617e-05;3,99603762893436e-06;7,74499861090282e-06;1,76236525744103e-05;3,25351717789273e-06;2,0794033374287e-05;1,31717180679987e-05;1,38457610719984e-05;1,04654948386445e-05;1,16416366458819e-05
3,54588097228289e-05;6,10338627093092e-05;4,80098421754025e-05;4,57603184440536e-05;9,9547184333863e-06;1,87398545928247e-05;2,53076387185569e-05;1,6165191475023e-05;1,01933188277251e-05;3,18930786991548e-06;7,22658168630821e-06;3,14519208388978e-05;5,84753711777136e-06;1,69035385715516e-05;3,5094424046847e-06;5,77510335213166e-06;1,94201590065507e-05;3,99587248410005e-05;2,27351210605989e-05;1,06911710642874e-05;2,15071646613024e-05;3,40421459411557e-05;1,57694617328514e-05;1,75370807502652e-05;2,48026800366769e-05;1,62954604290434e-05;3,5513850610792e-05;1,44389044970864e-05;3,57675336863603e-05;4,16552738807382e-05;3,09076106864452e-05;2,87473596437677e-05;1,88295356460477e-05;3,01082423884498e-05;2,28115298483237e-05;0,000106293787110803;6,38736524933494e-05;5,11656922776083e-05;1,83150745709086e-05;8,09193655843607e-05;1,41614826803353e-05;2,5641129888106e-05;1,46260608752113e-05;6,56700211972424e-05;2,88596038934638e-05;3,8760140790043e-05;5,11571498382195e-05;4,50421326739381e-05;1,88283976567046e-05;1,18405474944315e-05;1,01259568699903e-05;2,93180215423453e-05;1,97444296597757e-05;4,0031224835847e-06;7,75257025651725e-06;1,76532444477072e-05;3,25961861031114e-06;2,08267697485199e-05;1,31897614974013e-05;1,38613534029737e-05;1,04795955777291e-05;1,16472980663787e-05
3,55167196536607e-05;6,11286831215505e-05;4,80892166557405e-05;4,58380919483603e-05;9,96972460457782e-06;1,87701977480726e-05;2,53517386665647e-05;1,61785585601179e-05;1,01976315901253e-05;3,19079785654275e-06;7,23547383699188e-06;3,14933651548199e-05;5,84905122678814e-06;1,6926927785189e-05;3,51132539252118e-06;5,78432193776388e-06;1,94500658417836e-05;4,0019427100986e-05;2,27695271683358e-05;1,07095563576341e-05;2,15404976961337e-05;3,40950938389176e-05;1,57959362544884e-05;1,75654624639302e-05;2,48442624234338e-05;1,63232886563226e-05;3,5571341183506e-05;1,44641443887133e-05;3,58216763448126e-05;4,17185642630418e-05;3,09597457065115e-05;2,87916288233387e-05;1,885564091722e-05;3,01543117724726e-05;2,28463120795262e-05;0,000106453144424708;6,39460494293186e-05;5,12585874125777e-05;1,83454198798305e-05;8,10463033561287e-05;1,41858568361417e-05;2,56838450023914e-05;1,46509188670228e-05;6,57731220270724e-05;2,89074665006363e-05;3,88227854330795e-05;5,12396033637247e-05;4,51158440028149e-05;1,88597648251118e-05;1,18594591162045e-05;1,01414095056336e-05;2,93666491689265e-05;1,9776002400492e-05;4,01022125656396e-06;7,76014391971703e-06;1,76828514539112e-05;3,26572460127168e-06;2,08595155162286e-05;1,32078145944048e-05;1,38769549999316e-05;1,04937029109412e-05;1,16529617613039e-05
3,55746513432362e-05;6,122352902828e-05;4,81686230199718e-05;4,59159025460059e-05;9,98473807714804e-06;1,88005579848109e-05;2,53958619967312e-05;1,61919357403534e-05;1,02019501759654e-05;3,19229026748902e-06;7,24437051004646e-06;3,15348204185056e-05;5,85056637564826e-06;1,6950320586344e-05;3,51320967519544e-06;5,79354418562723e-06;1,94799799211522e-05;4,00801424204446e-05;2,28039409770721e-05;1,07279510008419e-05;2,15738422896345e-05;3,41480556654044e-05;1,58224234481533e-05;1,75938570337195e-05;2,48858637819293e-05;1,63511313356004e-05;3,5628854082705e-05;1,44893985028444e-05;3,58758297021069e-05;4,17818695075963e-05;3,10119046904556e-05;2,88359169953871e-05;1,8881762805632e-05;3,02003925784608e-05;2,28811030886752e-05;0,000106612525741589;6,40183656706352e-05;5,13515895550539e-05;1,83757772392642e-05;8,11732696333466e-05;1,4210243498036e-05;2,57265786261436e-05;1,46757897035152e-05;6,58762496758238e-05;2,89553515551233e-05;3,88854548434977e-05;5,13220866510029e-05;4,51895843734317e-05;1,88911471443198e-05;1,18783815567021e-05;1,01568693158472e-05;2,94153005739274e-05;1,98075883215373e-05;4,01733399224923e-06;7,76771959409983e-06;1,77124735763075e-05;3,27183514845461e-06;2,08922706556441e-05;1,32258773466661e-05;1,38925658528723e-05;1,0507816829795e-05;1,16586277253205e-05
3,56326047550396e-05;6,13184003669931e-05;4,82480612176488e-05;4,59937501847439e-05;9,99975884291967e-06;1,88309352856222e-05;2,544000868213e-05;1,62053230025727e-05;1,02062745759215e-05;3,19378510116451e-06;7,25327169880509e-06;3,15762866017528e-05;5,85208256255145e-06;1,69737169582104e-05;3,51509525164603e-06;5,8027700891029e-06;1,95099012251711e-05;4,01408707585979e-05;2,28383624639032e-05;1,07463549832989e-05;2,16071984187432e-05;3,42010313853902e-05;1,5848923297477e-05;1,76222644433648e-05;2,49274840867113e-05;1,63789884505239e-05;3,56863892725559e-05;1,45146668255693e-05;3,59299937221398e-05;4,1845189572988e-05;3,10640876058098e-05;2,8880224137945e-05;1,89079012664503e-05;3,02464847816151e-05;2,2915902880809e-05;0,000106771930949561;6,40906011294436e-05;5,14446989949797e-05;1,84061466286255e-05;8,13002643161265e-05;1,4234642652209e-05;2,576933073333e-05;1,47006733737051e-05;6,59794040694548e-05;2,90032590260938e-05;3,89481489813756e-05;5,14045996482965e-05;4,52633537411886e-05;1,8922544596243e-05;1,18973148052562e-05;1,01723362920363e-05;2,9463975726849e-05;1,9839187402924e-05;4,02446073526663e-06;7,77529727326903e-06;1,77421107983563e-05;3,27795024956076e-06;2,09250351451646e-05;1,32439497420356e-05;1,39081859522145e-05;1,05219373256936e-05;1,16642959529385e-05
3,56905798524471e-05;6,14132970747873e-05;4,83275311981847e-05;4,60716348118184e-05;1,00147868936024e-05;1,88613296326833e-05;2,54841786956309e-05;1,62187203332814e-05;1,02106047806691e-05;3,19528235597449e-06;7,26217739660048e-06;3,16177636754695e-05;5,85359978575132e-06;1,69971168839323e-05;3,51698212057308e-06;5,81199964158911e-06;1,9539829734438e-05;4,02016120745069e-05;2,28727916058217e-05;1,07647682943322e-05;2,16405660604146e-05;3,4254020963427e-05;1,58754357861638e-05;1,76506846765386e-05;2,49691233124016e-05;1,64068599846388e-05;3,57439467170272e-05;1,45399493428938e-05;3,59841683686339e-05;4,19085244175951e-05;3,1116294419914e-05;2,8924550226799e-05;1,89340562557358e-05;3,02925883523118e-05;2,29507114611324e-05;0,000106931359936308;6,41627557194841e-05;5,15379160239564e-05;1,84365280268217e-05;8,14272873018116e-05;1,42590542848597e-05;2,58121012952565e-05;1,47255698636856e-05;6,6082585131099e-05;2,90511888825225e-05;3,90108678066124e-05;5,14871423035881e-05;4,53371520612368e-05;1,89539571626872e-05;1,19162588511202e-05;1,01878104255162e-05;2,95126745970311e-05;1,98707996245419e-05;4,03160153040437e-06;7,7828769508688e-06;1,77717631034037e-05;3,28406990228162e-06;2,09578089631265e-05;1,32620317683463e-05;1,39238152882049e-05;1,053606438994e-05;1,1669966438856e-05
